2,1,2,1,2,1,2,3221225474,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,3221225474,2,3221225474,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,1,2,3221225474,2,1,2,3221225474,2,1,2,3221225474,3221225474,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,1,2,
2,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,1,1,1,1,3221225474,1,1,1,2,
2,1,2,1,2,1,2,1,2,3221225474,2,3221225474,3221225474,1,2,3221225474,2,3221225474,2,1,2,3221225474,2,1,2,1,2,3221225474,2,3221225474,2,1,2,1,2,3221225474,2,3221225474,2,1,2,3221225474,2,3221225474,2,1,2,1,2,3221225474,2,1,2,3221225474,2,3221225474,2,3221225474,2,3221225474,2,1,2,1,2,1,2,3221225474,2,3221225474,2,3221225474,3221225474,3221225474,2,1,2,3221225474,2,
2,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,1,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,1,1,1,1,3221225474,1,3221225474,1,2,
2,1,2,1,2,3221225474,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,1,2,
2,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,1,1,3221225474,1,1,1,1,1,1,1,3221225474,1,1,1,1,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,1,1,1,1,1,1,3221225474,1,3221225474,1,3221225474,1,2,
2,3221225474,2,3221225474,2,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,
2,1,1,1,1,1,3221225474,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,1,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,2,
2,1,2,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,3221225474,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,
2,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,2,
2,1,2,1,2,3221225474,2,3221225474,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,2,1,2,1,2,1,2,3221225474,3221225474,3221225474,2,3221225474,2,1,2,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,
2,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,1,1,3221225474,1,1,1,1,1,1,1,1,1,3221225474,1,2,
2,1,2,3221225474,2,1,2,1,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,2,3221225474,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,2,1,2,1,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,3221225474,2,
2,1,1,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,2,
2,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,2,1,2,1,2,1,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,3221225474,2,1,2,1,2,1,2,3221225474,2,3221225474,2,3221225474,2,3221225474,2,3221225474,2,3221225474,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,3221225474,2,3221225474,2,1,2,1,2,1,2,1,2,3221225474,3221225474,3221225474,2,1,2,
2,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,1,1,2,
2,1,2,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,1,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,1,2,3221225474,2,1,2,
2,1,1,1,1,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,2,
2,3221225474,2,3221225474,2,3221225474,2,3221225474,2,3221225474,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,3221225474,2,3221225474,2,1,2,1,2,3221225474,2,1,2,3221225474,2,3221225474,2,1,2,1,2,3221225474,2,1,2,3221225474,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,3221225474,2,3221225474,2,3221225474,2,1,2,1,2,
2,1,1,1,1,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,1,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,2,
2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,3221225474,3221225474,3221225474,2,3221225474,2,1,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,2,1,2,1,2,1,2,
2,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,3221225474,1,2,
2,3221225474,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,1,2,1,2,3221225474,2,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,1,2,1,2,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,3221225474,2,1,2,1,2,1,3221225474,1,2,3221225474,2,1,2,1,2,1,2,1,2,
2,1,3221225474,1,1,1,3221225474,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,3221225474,1,1,1,1,1,1,1,1,1,1,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,1,1,1,1,3221225474,1,1,1,3221225474,1,2,
2,1,2,1,2,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,2,3221225474,2,1,2,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3221225474,2,1,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,3221225474,3221225474,2,1,2,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,3221225474,2,1,2,
2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,
2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,
2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,
2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,
2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,
2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,
2,1,1610612738,1,1,1,1,1,1610612738,1,1,1,1610612738,1,1610612738,1,1,1,1,1,1,1,1,1,1,1,1610612738,1,1610612738,1,1610612738,1,1,1,1610612738,1,1,1,1610612738,1,1,1,1610612738,1,1,1,1610612738,1,1,1,1610612738,1,1,1,1610612738,1,1,1,1610612738,1,1,1,1610612738,1,1610612738,1,1610612738,1,1610612738,1,1,1,2,1,1,1,2,1,2,
2,1,2,1610612738,1610612738,1610612738,2,1,2,1610612738,2,1,2,1,2,1610612738,1610612738,1610612738,1610612738,1610612738,1610612738,1610612738,1610612738,1610612738,2,1,2,1,2,1,2,1610612738,2,1,2,1,2,1610612738,2,1,2,1,2,1610612738,2,1,2,1610612738,2,1,2,1,2,1610612738,2,1,2,1,2,1,2,1610612738,2,1,2,1,2,1610612738,2,1,2,1,2,1610612738,2,1,2,1,2,
2,1,1,1,1,1,1,1,1610612738,1,1,1,1,1,1610612738,1,1,1,1,1,1,1,1,1,1,1,1,1,1610612738,1,1,1,1,1,1610612738,1,1,1,1,1,1610612738,1,1,1,1,1,1610612738,1,1,1,1610612738,1,1,1,1,1,1610612738,1,1,1,1,1,1,1,1610612738,1,1,1,1,1,1610612738,1,1,1,1,1,1610612738,1,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
